id	Domain	Kingdom	Subkingdom	Infrakingdom	Phylum	Subphylum	Infraphylum	Superclass	Class	Subclass	Superorder	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	Subspecies	Variety	Forma	valid_name
149334	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Fragilariophycidae	Fragilariophycanae	Tabellariales	NA	Tabellariaceae	NA	Tabellaria	NA	Tabellaria fenestrata	NA	NA	NA	Tabellaria fenestrata
106282	Eucaryota	Chromista	Hacrobia	NA	Cryptophyta	NA	NA	NA	Cryptophyceae	NA	NA	Cryptomonadales	NA	Cryptomonadaceae	NA	Cryptomonas	NA	NA	NA	NA	NA	Cryptomonas
109754	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Amphidiniales	NA	Amphidiniaceae	NA	Amphidinium	NA	Amphidinium sphenoides	NA	NA	NA	Amphidinium sphenoides
157240	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Dinobryon	NA	NA	NA	NA	NA	Dinobryon
614618	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Protoperidiniaceae	NA	Preperidinium	NA	Preperidinium meunieri	NA	NA	NA	Preperidinium meunieri
232376	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Prorocentrales	NA	Prorocentraceae	NA	Prorocentrum	NA	Prorocentrum cordatum	NA	NA	NA	Prorocentrum cordatum
1359367	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	NA	Tetradesmus	NA	Tetradesmus obliquus	NA	NA	NA	Tetradesmus obliquus
109553	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Protoperidiniaceae	NA	Protoperidinium	NA	NA	NA	NA	NA	Protoperidinium
146565	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Chroococcales	NA	Chroococcaceae	NA	Chroococcus	NA	NA	NA	NA	NA	Chroococcus
177400	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Chroococcales	NA	Microcystaceae	NA	Microcystis	NA	Microcystis viridis	NA	NA	NA	Microcystis viridis
146552	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Oscillatoriales	NA	Phormidiaceae	Phormidioideae	Planktothrix	NA	Planktothrix agardhii	NA	NA	NA	Planktothrix agardhii
115090	Eucaryota	Chromista	Hacrobia	NA	Haptophyta	NA	NA	NA	Prymnesiophyceae	NA	NA	Prymnesiales	NA	Chrysochromulinaceae	NA	Chrysochromulina	NA	NA	NA	NA	NA	Chrysochromulina
248143	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Oocystaceae	NA	Oocystis	NA	Oocystis marssonii	NA	NA	NA	Oocystis marssonii
824	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Ulvophyceae	NA	NA	Ulotrichales	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ulotrichales
149079	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Stephanodiscaceae	NA	Stephanodiscus	NA	NA	NA	NA	NA	Stephanodiscus
575737	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Ulvophyceae	NA	NA	Ulotrichales	NA	Gloeotilaceae	NA	Binuclearia	NA	Binuclearia lauterbornii	NA	NA	NA	Binuclearia lauterbornii
612499	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Desmodesmoideae	Desmodesmus	NA	Desmodesmus armatus	NA	NA	NA	Desmodesmus armatus
149045	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Bacillariales	NA	Bacillariaceae	NA	Nitzschia	NA	NA	NA	NA	NA	Nitzschia
109604	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Dinophysiales	NA	Dinophysaceae	NA	Dinophysis	NA	Dinophysis acuta	NA	NA	NA	Dinophysis acuta
148912	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Thalassiosiraceae	NA	Thalassiosira	NA	NA	NA	NA	NA	Thalassiosira
248169	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Tetrasporales	NA	Sphaerocystidaceae	NA	Sphaerocystis	NA	NA	NA	NA	NA	Sphaerocystis
160602	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Scenedesmoidea	Scenedesmus	NA	NA	NA	NA	NA	Scenedesmus
178956	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Hydrodictyaceae	NA	Tetraëdron	NA	Tetraëdron minimum	NA	NA	NA	Tetraëdron minimum
106289	Eucaryota	Chromista	Hacrobia	NA	Cryptophyta	NA	NA	NA	Cryptophyceae	NA	NA	Pyrenomonadales	NA	Pyrenomonadaceae	NA	Rhodomonas	NA	NA	NA	NA	NA	Rhodomonas
232069	Eucaryota	Chromista	Harosa	Alveolata	Ciliophora	Intramacronucleata	Rhabdophora	NA	Litostomatea	Haptoria	NA	Cyclotrichiida	NA	Mesodiniidae	NA	Mesodinium	NA	Mesodinium rubrum	NA	NA	NA	Mesodinium rubrum
148959	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Aulacoseirales	NA	Aulacoseiraceae	NA	Aulacoseira	NA	NA	NA	NA	NA	Aulacoseira
175326	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Naviculales	NA	Naviculaceae	NA	Navicula	NA	Navicula vanhoeffenii	NA	NA	NA	Navicula vanhoeffenii
840689	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Dinophyceae incertae sedis	NA	NA	NA	Levanderina	NA	Levanderina fissa	NA	NA	NA	Levanderina fissa
157080	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Fragilariophycidae	Fragilariophycanae	Tabellariales	NA	Tabellariaceae	NA	Tabellaria	NA	Tabellaria flocculosa	NA	NA	NA	Tabellaria flocculosa
109468	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Gonyaulacales	NA	Pyrophacaceae	NA	Fragilidium	NA	NA	NA	NA	NA	Fragilidium
163339	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Phacaceae	NA	Phacus	NA	NA	NA	NA	NA	Phacus
248172	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Chromulinaceae	NA	Uroglena	NA	NA	NA	NA	NA	Uroglena
572035	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Klebsormidiophyceae	NA	NA	Klebsormidiales	NA	Elakatotrichaceae	NA	Elakatothrix	NA	NA	NA	NA	NA	Elakatothrix
178623	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Chlorellaceae	NA	Dictyosphaerium	NA	NA	NA	NA	NA	Dictyosphaerium
248149	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Monista	Hypogyristia	Dictyochophyceae	Alophycidae	Actinochrysia	Pedinellales	NA	Pedinellaceae	NA	Pseudopedinella	NA	Pseudopedinella elastica	NA	NA	NA	Pseudopedinella elastica
1315861	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Merismopediaceae	Merismopedioideae	Eucapsis	NA	Eucapsis microscopica	NA	NA	NA	Eucapsis microscopica
624695	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Chlorellaceae	NA	Mucidosphaerium	NA	Mucidosphaerium pulchellum	NA	NA	NA	Mucidosphaerium pulchellum
146562	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Merismopediaceae	Merismopedioideae	Aphanocapsa	NA	NA	NA	NA	NA	Aphanocapsa
163975	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Coelastroideae	Coelastrum	NA	Coelastrum microporum	NA	NA	NA	Coelastrum microporum
590558	Eucaryota	Chromista	Hacrobia	NA	Haptophyta	NA	NA	NA	Pavlovophyceae	NA	NA	Pavlovales	NA	Pavlovaceae	NA	Diacronema	NA	Diacronema lutheri	NA	NA	NA	Diacronema lutheri
249725	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Chromulinaceae	NA	Ochromonas	NA	NA	NA	NA	NA	Ochromonas
577680	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Staurodesmus	NA	NA	NA	NA	NA	Staurodesmus
178962	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Trebouxiophyceae ordo incertae sedis	NA	Trebouxiophyceae incertae sedis	NA	Crucigenia	NA	Crucigenia quadrata	NA	NA	NA	Crucigenia quadrata
109473	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Amphidiniales	NA	Amphidiniaceae	NA	Amphidinium	NA	NA	NA	NA	NA	Amphidinium
146564	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Merismopediaceae	Merismopedioideae	Aphanocapsa	NA	Aphanocapsa elachista	NA	NA	NA	Aphanocapsa elachista
8012	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Euglenaceae	NA	Euglena	NA	NA	NA	NA	NA	Euglena
592874	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Chlamydomonadales	NA	Palmellopsidaceae	NA	Pseudosphaerocystis	NA	Pseudosphaerocystis lacustris	NA	NA	NA	Pseudosphaerocystis lacustris
163478	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Chlorellaceae	NA	Micractinium	NA	NA	NA	NA	NA	Micractinium
160588	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Prasiolales	NA	Koliellaceae	NA	Koliella	NA	NA	NA	NA	NA	Koliella
248137	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Zygnematales	NA	Zygnemataceae	NA	Mougeotia	NA	NA	NA	NA	NA	Mougeotia
156623	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Chaetocerotanae	Chaetocerotanae incertae sedis	NA	Chaetocerotaceae	NA	Chaetoceros	NA	Chaetoceros tenuissimus	NA	NA	NA	Chaetoceros tenuissimus
148908	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Stephanodiscaceae	NA	Cyclotella	NA	Cyclotella choctawhatcheeana	NA	NA	NA	Cyclotella choctawhatcheeana
148960	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Aulacoseirales	NA	Aulacoseiraceae	NA	Aulacoseira	NA	Aulacoseira ambigua	NA	NA	NA	Aulacoseira ambigua
178625	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Chlorellaceae	NA	Dictyosphaerium	NA	Dictyosphaerium ehrenbergianum	NA	NA	NA	Dictyosphaerium ehrenbergianum
178619	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Trebouxiophyceae ordo incertae sedis	NA	Trebouxiophyceae incertae sedis	NA	Crucigenia	NA	Crucigenia tetrapedia	NA	NA	NA	Crucigenia tetrapedia
149042	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Melosirales	NA	Melosiraceae	NA	Melosira	NA	NA	NA	NA	NA	Melosira
248134	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Selenastraceae	NA	Monoraphidium	NA	Monoraphidium griffithii	NA	NA	NA	Monoraphidium griffithii
178611	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Oocystaceae	NA	Oocystis	NA	NA	NA	NA	NA	Oocystis
837255	Eucaryota	Chromista	Hacrobia	NA	Haptophyta	NA	NA	NA	Prymnesiophyceae	NA	NA	Isochrysidales	NA	Isochrysidaceae	NA	Chrysotila	NA	Chrysotila carterae	NA	NA	NA	Chrysotila carterae
110321	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Gonyaulacales	NA	Gonyaulacaceae	NA	Protoceratium	NA	Protoceratium reticulatum	NA	NA	NA	Protoceratium reticulatum
163015	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Chaetocerotanae	Chaetocerotanae incertae sedis	NA	Chaetocerotaceae	NA	Chaetoceros	NA	Chaetoceros simplex	NA	Chaetoceros simplex var. calcitrans	NA	Chaetoceros simplex var. calcitrans
962003	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Chaetocerotanae	Chaetocerotanae incertae sedis	NA	Chaetocerotaceae	NA	Chaetoceros	NA	Chaetoceros septentrionalis	NA	NA	NA	Chaetoceros septentrionalis
157246	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Dinobryon	NA	Dinobryon cylindricum	NA	NA	NA	Dinobryon cylindricum
248135	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Selenastraceae	NA	Monoraphidium	NA	Monoraphidium mirabile	NA	NA	NA	Monoraphidium mirabile
249712	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Desmodesmoideae	Desmodesmus	NA	Desmodesmus bicellularis	NA	NA	NA	Desmodesmus bicellularis
623803	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Dolichospermum	NA	Dolichospermum flosaquae	NA	NA	NA	Dolichospermum flosaquae
625411	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Dolichospermum	NA	Dolichospermum spiroides	NA	NA	NA	Dolichospermum spiroides
164095	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Neochloridaceae	NA	Golenkinia	NA	Golenkinia radiata	NA	NA	NA	Golenkinia radiata
177659	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Anabaena	NA	Anabaena inaequalis	NA	NA	NA	Anabaena inaequalis
248104	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Trebouxiales	NA	Botryococcaceae	NA	Botryococcus	NA	Botryococcus braunii	NA	NA	NA	Botryococcus braunii
465524	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Chaetocerotanae	Chaetocerotanae incertae sedis	NA	Chaetocerotaceae	NA	Chaetoceros	NA	Chaetoceros gracilis	NA	NA	NA	Chaetoceros gracilis
163932	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Fragilariophycidae	Fragilariophycanae	Fragilariales	NA	Fragilariaceae	NA	Ceratoneis	NA	Ceratoneis closterium	NA	NA	NA	Ceratoneis closterium
109538	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Peridiniaceae	NA	Glenodinium	NA	NA	NA	NA	NA	Glenodinium
12	Eucaryota	Biota incertae sedis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Biota incertae sedis
1321853	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Peridiniaceae	Calciodinelloideae	Scrippsiella	NA	Scrippsiella acuminata	NA	NA	NA	Scrippsiella acuminata
178583	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Chlamydomonadales	NA	Chlamydomonadaceae	NA	Chlamydomonas	NA	NA	NA	NA	NA	Chlamydomonas
146543	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Chroococcales	NA	NA	NA	NA	NA	NA	NA	NA	NA	Chroococcales
177484	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Chroococcales	NA	Gomphosphaeriaceae	NA	Woronichinia	NA	Woronichinia compacta	NA	NA	NA	Woronichinia compacta
177588	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Pseudanabaenaceae	Pseudanabaenoideae	Pseudanabaena	NA	NA	NA	NA	NA	Pseudanabaena
149360	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Fragilariophycidae	Fragilariophycanae	Fragilariales	NA	Fragilariaceae	NA	Fragilaria	NA	Fragilaria crotonensis	NA	NA	NA	Fragilaria crotonensis
1382182	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Gymnodiniales	NA	Gymnodiniales incertae sedis	NA	Lebouridinium	NA	Lebouridinium glaucum	NA	NA	NA	Lebouridinium glaucum
177140	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Synechococcaceae	Aphanothecoideae	Lemmermanniella	NA	Lemmermanniella pallida	NA	NA	NA	Lemmermanniella pallida
164076	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Scenedesmoidea	Scenedesmus	NA	Scenedesmus arcuatus	NA	NA	NA	Scenedesmus arcuatus
149080	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Stephanodiscaceae	NA	Stephanodiscus	NA	Stephanodiscus hantzschii	NA	NA	NA	Stephanodiscus hantzschii
146546	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Merismopediaceae	Merismopedioideae	Merismopedia	NA	Merismopedia warmingiana	NA	NA	NA	Merismopedia warmingiana
109993	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Gonyaulacales	NA	Cladopyxidaceae	NA	Micracanthodinium	NA	Micracanthodinium setiferum	NA	NA	NA	Micracanthodinium setiferum
146573	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Merismopediaceae	Gomphosphaerioideae	Coelosphaerium	NA	NA	NA	NA	NA	Coelosphaerium
162725	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Closteriaceae	NA	Closterium	NA	NA	NA	NA	NA	Closterium
110155	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Protoperidiniaceae	NA	Oblea	NA	Oblea rotunda	NA	NA	NA	Oblea rotunda
160594	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorodendrophyceae	NA	NA	Chlorodendrales	NA	Halosphaeraceae	NA	Pachysphaera	NA	NA	NA	NA	NA	Pachysphaera
576240	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Chlorellaceae	NA	Dictyosphaerium	NA	Dictyosphaerium subsolitarium	NA	NA	NA	Dictyosphaerium subsolitarium
157252	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Dinobryon	NA	Dinobryon sertularia	NA	NA	NA	Dinobryon sertularia
609727	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Bacillariales	NA	Bacillariaceae	NA	Nitzschia	NA	Nitzschia paleacea	NA	NA	NA	Nitzschia paleacea
840472	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	NA	Willea	NA	Willea rectangularis	NA	NA	NA	Willea rectangularis
148905	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Stephanodiscaceae	NA	Cyclotella	NA	NA	NA	NA	NA	Cyclotella
146603	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Oscillatoriales	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oscillatoriales
1289276	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	NA	Tetradesmus	NA	Tetradesmus lagerheimii	NA	NA	NA	Tetradesmus lagerheimii
177649	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Anabaena	NA	Anabaena cylindrica	NA	NA	NA	Anabaena cylindrica
624957	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Synechococcaceae	NA	Anathece	NA	Anathece bachmannii	NA	NA	NA	Anathece bachmannii
160567	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Aphanizomenon	NA	NA	NA	NA	NA	Aphanizomenon
602721	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Pseudanabaenaceae	Pseudanabaenoideae	Prochlorothrix	NA	NA	NA	NA	NA	Prochlorothrix
156692	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Nodularia	NA	NA	NA	NA	NA	Nodularia
160568	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Merismopediaceae	Gomphosphaerioideae	Coelomoron	NA	NA	NA	NA	NA	Coelomoron
291417	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Paraphysomonadaceae	NA	Paraphysomonas	NA	NA	NA	NA	NA	Paraphysomonas
672032	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Desmodesmoideae	Desmodesmus	NA	Desmodesmus armatus	NA	Desmodesmus armatus var. bicaudatus	NA	Desmodesmus armatus var. bicaudatus
162728	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Staurastrum	NA	NA	NA	NA	NA	Staurastrum
146590	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Aphanizomenonaceae	NA	Anabaenopsis	NA	NA	NA	NA	NA	Anabaenopsis
